train_loss,val_loss,train_acc,val_acc,train_macro_f1,val_macro_f1
0.055368964903759456,1.9266246560791551,0.9830350484712901,0.6897837434750187,0.982840095371239,0.6773822441352791
0.038415834991057184,1.4197354202924781,0.9878821774794929,0.7524235645041014,0.9875158294672842,0.7474256778363859
0.04564390062041286,1.5812236569338463,0.9878821774794929,0.7457121551081283,0.987977043154012,0.7350233493007697
0.04704263488262736,1.6696301959149433,0.9843400447427293,0.727069351230425,0.9845118503599082,0.7201888057426061
0.04092262782667618,1.9688644067819754,0.9875093214019388,0.7024608501118568,0.987540320584216,0.701759586433957
0.029899438422178123,1.8423553592317767,0.9893736017897091,0.7225950782997763,0.9896354722620031,0.7202491407412009
0.031016285054102307,1.932989971571943,0.9890007457121551,0.7158836689038032,0.988868591629844,0.7138868315022642
0.037315205039073124,2.018702096853747,0.9899328859060402,0.7203579418344519,0.9901005421009708,0.7083917199837373
0.03827557154694304,1.7053252821267317,0.9912378821774795,0.7516778523489933,0.9916886679900347,0.7494645469507938
0.03437919875483274,1.8571059334020308,0.9908650260999254,0.7300521998508576,0.9909235239744618,0.7189759613561256
0.16042595011675917,1.6179182360547413,0.9571215510812826,0.7136465324384788,0.9567674342284964,0.7008560554674313
0.19038750640742375,1.5877887351045317,0.9410887397464579,0.7069351230425056,0.939750663526744,0.6891479676048557
0.10587851741503282,1.662669711198316,0.9662565249813572,0.6838180462341537,0.9656655995038418,0.6812301117100487
0.08455820163568839,1.984518783026716,0.9744593586875466,0.6524981357196122,0.9735391870805867,0.6466386706265299
0.06040786658424126,1.7628954249829343,0.9807979120059657,0.7188665175242357,0.9808590936163033,0.7097833739469084
0.040621535251115705,1.4551358297633912,0.9863907531692767,0.7464578672632364,0.9865097990976711,0.7385288097330404
0.030301314318173418,1.672146526225728,0.9908650260999254,0.7427293064876958,0.9907812884743258,0.7362466300505279
0.03190640561972966,1.688842923849221,0.9908650260999254,0.7539149888143176,0.9908771363784296,0.7458455808383682
0.02569975755521215,1.5559994581472865,0.9921700223713646,0.761372110365399,0.9921945798865796,0.7532403705794621
