train_loss,val_loss,train_acc,val_acc,train_micro_f1,val_micro_f1,train_macro_f1,val_macro_f1
0.004416464349584203,0.07133223996567539,0.9948125,0.9435,0.9976249257789306,0.9744360902255639,0.6650998267122369,0.6495344495485678
0.0043165050289494505,0.07167266358811684,0.9951875,0.94325,0.9977030891107673,0.9747351263243684,0.6651517006254513,0.6496952310595502
0.004234075174918985,0.07344536030413838,0.995125,0.94175,0.9976875,0.9738672682835119,0.6651406755943774,0.6491559405285372
0.0041980265631056,0.07193184874813778,0.9948125,0.946,0.9976094870552943,0.9755089257751332,0.6650899287027343,0.6502449218281563
0.004227270951498894,0.07210942307780534,0.9950625,0.94225,0.9977342687938497,0.9744392933216389,0.6651719855577187,0.6495582976739748
0.004099830413576342,0.07034985937359761,0.9950625,0.94225,0.9977188212868348,0.9744939524973366,0.6651624882357453,0.6495681642220539
0.004317016489512639,0.07345094587821041,0.9949375,0.942,0.997671620333474,0.9744168547780286,0.6651302364499256,0.6495120894659016
0.004356679614388668,0.07668589667195375,0.995125,0.941,0.9977344811961939,0.9731795964406568,0.6651719051825205,0.6486646036595013
0.00432934332779223,0.07706223959811359,0.9951875,0.93825,0.9977969094232902,0.9722413685067987,0.6652136640077047,0.6480438721267562
0.004479599670238941,0.07662409380434337,0.9948125,0.93975,0.9976094870552943,0.9732982324182023,0.6650889777671355,0.6487521075021407
0.004402604493572994,0.07521184046858526,0.994875,0.941,0.9976405881341895,0.9737353475835266,0.6651098745724551,0.6490426952705073
0.0044293298434157575,0.07769669515486749,0.995,0.94075,0.9976875722633668,0.9735588972431077,0.6651422198121896,0.648941487001218
0.004590623689055747,0.0745319730278752,0.9948125,0.94125,0.9976719113763848,0.9738803632947072,0.66512989913018,0.6491560319799069
0.004248741179291301,0.07480264473872375,0.995125,0.94175,0.9977814579883136,0.9739511584220413,0.665202197901992,0.6492209744816745
0.0046190266088302675,0.07438584862638163,0.995125,0.9405,0.9977343395990562,0.9733116150858289,0.6651713010414811,0.6487400946556218
0.004422374954988527,0.07748678153167975,0.995125,0.9395,0.9977344103998375,0.9728104247588022,0.6651724997206389,0.648428581146942
0.004697825652478912,0.0787897938769529,0.9950625,0.94,0.9977657995469104,0.9736132873707302,0.6651925160264524,0.6489594927700624
0.0046085671823109355,0.07955388476086955,0.9950625,0.93875,0.99775,0.9730542674520617,0.6651825276052296,0.6485699501746395
0.0046634498926189285,0.07941189919184398,0.995125,0.939,0.9978281589350166,0.973166144200627,0.6652342099303432,0.6486563021802407
0.004617969995694352,0.07971716009428201,0.9951875,0.93925,0.9977655900873451,0.9728172366278341,0.6651916095767196,0.6484286503691735
0.00448100349190878,0.07629702719169654,0.9945625,0.94075,0.99753125,0.9735655224254572,0.6650378374306152,0.6489257595519002
0.004515211422569734,0.07682911786137447,0.9953125,0.93925,0.9978122949026471,0.9730000626448663,0.6652233829377141,0.6485339937451264
0.004338005900709959,0.08121184898765205,0.99525,0.9385,0.9978280910639229,0.9724345320135321,0.6652341023439567,0.6481829269814215
0.0042964294883755085,0.0783863823526408,0.995,0.93625,0.997796840575634,0.9719227876660818,0.6652127159753093,0.6478312395555398
0.004156696576378806,0.08145605546509614,0.9950625,0.935,0.9977971159404441,0.971356941397681,0.6652131786502911,0.6474531121515288
0.004373428341799524,0.079757303565013,0.9950625,0.936,0.99771875,0.971854823544161,0.6651620049370003,0.6477845848813399
0.0044292660164719,0.08146962750813691,0.995375,0.93625,0.9978280910639229,0.9719192678951987,0.6652339273320933,0.6478126274915676
0.004239022143306897,0.08054222692031908,0.99525,0.9375,0.9978125,0.9722309283520341,0.6652230472879598,0.648024272480216
0.004286566600431001,0.07881564216731021,0.99525,0.93775,0.9977811113194575,0.9727797290516809,0.6652030518518408,0.6483883968388302
